Id,Probability of Loss on Investment,Probability of Return on Investment,Probability Gap,Unnamed: 0,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Beta,ATR,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,from Open,Gap,Recom,Avg Volume,Rel Volume,Price,Change,Volume,Earnings,Target Price,IPO Date,enterpriseValue,enterpriseToEbitda,enterpriseToRevenue,pegRatio,sharesShort,profitMargins,sharesOutstanding,heldPercentInstitutions,trailingEps,forwardEps,bookValue,earningsQuarterlyGrowth,heldPercentInsiders,netIncomeToCommon,forwardPE,priceToBook,yahooBeta,totalDebt,operatingCashflow,operatingMargins,currentRatio,recommendationKey,grossProfits,returnOnAssets,totalCashPerShare,targetMedianPrice,targetHighPrice,totalRevenue,grossMargins,targetMeanPrice,revenueGrowth,earningsGrowth,revenuePerShare,ebitdaMargins,freeCashflow,recommendationMean,numberOfAnalystOpinions,quickRatio,totalCash,returnOnEquity,targetLowPrice,debtToEquity
3893,0.6,0.4,-0.19999999999999996,3893,908,CIB,Bancolombia S.A.,Financial,Foreign Regional Banks,Colombia,9.07B,10.35,9.34,5.75,1.65,1.28,0.15,-,3.29%,0.00%,3.81,8.20%,12.48%,30.30%,1.80%,21.50%,31.60%,30.30%,229.56M,105.19M,42.80%,0.00%,48.10%,0.01%,1.49%,5.41,1.50%,14.50%,9.60%,-,-,1.80,1.80,-,45.00%,18.30%,0.64%,-1.66%,4.65%,4.09%,4.03%,8.53%,0.52,0.82,2.10%,1.95%,-1.19%,2.44%,6.54%,-4.73%,10.12%,-4.99%,28.42%,50.57,1.73%,-0.26%,2.90,289.61K,1.85,39.49,1.46%,"534,830",Feb 16/a,40.50,,14621231104.0,,3.988,5.75,1035760.0,0.26571999999999996,961827008.0,,4.172,4.23,30.956,0.723,,918622528.0,9.335697999999999,1.2756816999999998,0.234492,14085889024.0,-515636512.0,0.35639,,hold,10335382000000.0,0.01434,37.014,40.4,50.0,3666355712.0,0.0,40.98,0.147,0.723,15.248,0.0,,2.9,10.0,,8900180992.0,0.13018,34.95,
3878,0.6,0.4,-0.19999999999999996,3878,923,CIX,CompX International Inc.,Services,Security & Protection Services,USA,184.46M,17.70,-,-,1.69,1.47,5.56,22.50,1.34%,23.70%,0.84,14.60%,-,24.40%,-,6.40%,72.30%,2.30%,12.38M,1.58M,66.05%,-0.01%,57.60%,-0.94%,0.70%,4.36,7.50%,8.50%,8.00%,4.40,3.30,0.00,0.00,32.30%,14.30%,9.60%,2.05%,6.43%,4.58%,37.75%,42.61%,-7.11%,0.96,0.53,1.64%,3.61%,1.19%,4.60%,14.58%,-4.49%,19.20%,-10.45%,44.24%,53.50,0.00%,1.71%,2.00,2.52K,0.44,14.90,1.71%,"1,113",May 05/a,38.00,,148165968.0,7.688,1.36,,10991.0,0.09601,2419110.0,0.513,0.84,1.61,10.127,0.7240000000000001,0.66047996,10457000.0,,1.4713143,1.0000799999999999,0.0,13864000.0,0.14299,4.442,buy,,0.06982999999999999,2.67,38.0,38.0,108920000.0,0.32287,38.0,0.025,0.838,8.773,0.17694001,10031750.0,2.0,1.0,3.265,33153000.0,0.0859,38.0,
3870,0.6,0.4,-0.19999999999999996,3870,931,CLBS,"Caladrius Biosciences, Inc.",Healthcare,Biotechnology,USA,40.50M,-,-,-,1.15,8.08,-,-,-,-,-5.23,70.10%,-,33.90%,-,28.60%,87.60%,34.20%,8.35M,5.97M,15.50%,-1.18%,20.20%,33.58%,2.02%,1.04,-57.00%,-369.60%,-269.00%,1.30,1.30,0.57,1.39,11.80%,-88.80%,-92.60%,7.06%,-4.72%,7.78%,18.00%,-30.71%,71.38%,1.29,0.27,4.14%,5.80%,4.48%,-0.72%,6.16%,-37.74%,18.29%,-37.74%,83.02%,54.12,-2.02%,0.00%,2.00,115.74K,0.27,4.85,-2.02%,"31,723",Mar 17/b,5.00,,,,,-0.03,,,,,-11.265,-2.28,1.023,,,,,4.7409577,,,,,,buy,4147739.0,,,6.5,7.0,,,5.0,,,,,,2.0,3.0,,,,1.5,
3867,0.6,0.4,-0.19999999999999996,3867,934,CLDT,Chatham Lodging Trust,Financial,REIT - Hotel/Motel,USA,743.04M,23.96,28.06,2.00,2.53,1.10,61.41,60.90,6.82%,157.90%,0.81,-5.00%,-4.83%,26.00%,12.00%,32.10%,-40.80%,-0.40%,38.38M,37.08M,2.70%,2.88%,87.30%,-0.19%,3.18%,4.79,2.40%,4.60%,4.70%,-,-,0.86,0.86,77.40%,20.00%,10.70%,-2.03%,2.03%,-6.53%,11.70%,-3.53%,-3.71%,0.97,0.37,2.27%,1.81%,-1.36%,-0.91%,-1.10%,-7.54%,4.65%,-17.58%,21.61%,43.76,-2.76%,0.25%,3.00,246.47K,1.42,19.36,-2.52%,"350,682",May 09/b,19.75,,1330855424.0,12.367,4.592,2.27,1223550.0,0.10864000000000001,38290300.0,0.96300006,0.81,0.69,17.69,-0.408,0.025120001,31294000.0,28.057971999999996,1.0944036,1.2436,582822976.0,87669000.0,0.20378,1.151,hold,,0.027960000000000002,0.317,19.5,21.0,289799008.0,0.51567,19.75,-0.012,-0.439,7.567,0.37135,72113128.0,3.0,4.0,0.428,12118000.0,0.04598,19.0,85.509
3860,0.6,0.4,-0.19999999999999996,3860,941,CLIR,ClearSign Combustion Corporation,Industrial Goods,Pollution & Treatment Controls,USA,55.30M,-,-,-,92.17,20.29,42.54,-,-,-,-0.86,-36.40%,-,-18.80%,-,-,10.60%,300.00%,16.03M,13.72M,4.90%,0.00%,13.40%,5.81%,6.88%,14.98,-146.30%,-180.40%,-509.30%,1.20,-,0.00,0.00,21.90%,-,-,-4.17%,-5.48%,9.52%,-34.29%,-24.18%,1.47%,0.43,0.18,4.70%,4.90%,-5.32%,-8.34%,-20.24%,-25.00%,4.55%,-44.69%,15.00%,35.84,-2.82%,1.43%,-,63.05K,0.76,3.45,-1.43%,"48,149",May 16/a,-,,54896872.0,,88.40100000000001,,845104.0,0.0,15598900.0,0.127,-0.8640000000000001,,0.17300000000000001,,0.20358999,-11173000.0,,20.520231,-0.206806,0.0,-8672000.0,-14.869570999999999,1.23,none,,-0.64168,0.081,,,621000.0,0.21899999999999997,,4.918,,0.048,0.0,-6295250.0,,,0.883,1259000.0,-1.5076200000000002,,
3856,0.6,0.4,-0.19999999999999996,3856,945,CLNE,Clean Energy Fuels Corp.,Utilities,Gas Utilities,USA,363.49M,-,-,-,0.90,0.72,3.31,16.15,-,-,-0.08,93.10%,4.40%,31.50%,25.00%,6.60%,94.90%,-14.70%,148.97M,135.44M,10.10%,-16.48%,39.80%,0.49%,5.23%,4.67,-1.30%,-3.00%,2.00%,2.90,2.60,0.65,0.67,36.50%,4.10%,-3.00%,-2.01%,-6.15%,-8.96%,-42.72%,-15.57%,-14.69%,2.12,0.09,3.09%,3.43%,-2.87%,-3.50%,-26.77%,-21.79%,2.52%,-49.17%,2.52%,39.36,-1.61%,0.00%,2.50,1.52M,0.45,2.44,-1.61%,"683,933",May 04/a,8.50,,575021056.0,15.069,1.4280000000000002,-0.22,8805000.0,-0.030180000000000002,150492000.0,0.312,-0.102,-0.43,3.222,,0.22107,-12153000.0,,0.75729364,2.7236,312376000.0,46062000.0,-0.043860003,2.9339999999999997,buy,,-0.01163,0.7340000000000001,8.5,10.0,402656000.0,0.36534,8.5,-0.147,,3.372,0.09477000000000001,33020248.0,2.5,2.0,2.367,109837000.0,-0.03337,7.0,63.273999999999994
3854,0.6,0.4,-0.19999999999999996,3854,947,CLNT,"Cleantech Solutions International, Inc.",Industrial Goods,Diversified Machinery,China,5.45M,-,-,-,0.31,0.08,3.64,-,-,-,-1.33,-138.50%,-,-16.30%,-,-20.80%,-87.70%,-84.80%,1.42M,0.88M,10.70%,0.00%,0.70%,-,3.77%,0.06,-13.80%,-15.50%,-1.90%,5.30,4.80,0.00,0.04,14.70%,-7.40%,-67.30%,10.34%,28.00%,423.52%,374.07%,241.64%,481.82%,2.81,0.84,19.30%,26.56%,-8.04%,56.84%,195.86%,-64.11%,486.26%,-64.11%,537.87%,52.75,1.05%,-1.07%,3.00,565.77K,0.16,3.84,-0.03%,"92,378",May 15/b,-,,-4238765.0,,,,5170.0,-0.9168799999999999,1415440.0,,-9.815,,46.143,,,-18027168.0,,0.08321955,2.59757,3118731.0,-4180249.0,-0.24429001,4.618,hold,3000000.0,-0.03135,9.1,,,19661436.0,0.02585,,-0.669,,17.748,0.08893999999999999,1847960.0,3.0,,3.8710000000000004,11913240.0,-0.20596,,4.024
3852,0.6,0.4,-0.19999999999999996,3852,949,CLRB,"Cellectar Biosciences, Inc.",Healthcare,Biotechnology,USA,22.48M,-,-,-,-,1.05,1.97,-,-,-,-0.35,80.60%,5.60%,53.40%,-,-,-131.00%,-,12.70M,11.72M,2.20%,119.30%,11.60%,-,11.34%,2.34,-59.50%,-75.40%,-,7.50,7.50,0.00,0.01,-,-,-,-15.71%,-23.04%,7.27%,-2.21%,-2.75%,45.08%,0.86,0.15,10.86%,6.51%,-16.35%,-22.38%,-16.85%,-42.35%,7.27%,-64.10%,77.00%,25.45,1.72%,-1.14%,1.00,569.16K,0.47,1.77,0.57%,"268,202",Mar 14/a,5.27,,15609500.0,,,,1176510.0,0.0,13462200.0,,-1.3619999999999999,-0.85,1.2209999999999999,,,-6180326.0,,1.4496315,1.17405,94567.0,-8282218.0,0.0,7.4670000000000005,strong_buy,,-0.51534003,0.8909999999999999,3.1,3.1,,0.0,3.1,,,,0.0,-9432694.0,1.0,1.0,7.0089999999999995,11444619.0,-0.81375,3.1,0.698
3849,0.6,0.4,-0.19999999999999996,3849,952,CLSD,"Clearside BioMedical, Inc.",Healthcare,Biotechnology,USA,199.72M,-,-,-,399.43,4.37,2.39,-,-,-,-1.05,-13.70%,-10.30%,-,-,-,6.90%,-,25.09M,21.83M,2.10%,-38.49%,63.70%,-0.33%,5.23%,6.01,-48.00%,-84.50%,-31.80%,15.60,15.60,0.11,0.00,-,-,-,7.13%,0.89%,1.14%,-59.05%,-,-10.96%,-,0.37,4.36%,4.99%,3.87%,5.53%,-26.14%,-15.50%,46.32%,-68.26%,46.32%,54.90,2.45%,-0.77%,1.60,190.11K,0.48,7.96,1.66%,"90,600",Mar 14/b,21.25,,111830104.0,,215.058,,889188.0,0.0,25286000.0,,-1.974,-2.09,2.9160000000000004,,,-25882000.0,,2.7297667999999997,,7586000.0,-22709000.0,-48.45769,15.591,buy,,-0.29752,3.307,20.0,27.0,519999.0,1.0,21.25,,,0.04,0.0,-12806750.0,1.6,4.0,15.464,83631000.0,-0.6288600000000001,18.0,10.585999999999999
3831,0.6,0.4,-0.19999999999999996,3831,970,CMLS,Cumulus Media Inc.,Services,Broadcasting - Radio,USA,7.80M,-,18.82,-,0.01,-,0.06,0.61,-,-,-17.45,6.80%,102.40%,-43.60%,10.00%,19.60%,-,-3.00%,27.64M,27.42M,-,-,70.50%,0.05%,1.61%,2.00,-17.90%,471.20%,-19.80%,4.40,4.40,-,-,62.50%,-35.10%,-44.70%,21.11%,-13.72%,-71.45%,-82.36%,-25.53%,-72.32%,3.44,0.04,16.95%,14.23%,2.10%,-41.34%,-62.41%,-73.62%,28.32%,-88.24%,28.32%,39.99,1.51%,0.00%,3.00,220.61K,2.64,0.28,1.51%,"583,494",Mar 16/a,1.00,,2259638528.0,11.239,1.98,-0.03,382843.0,-0.44744998,29225800.0,,-17.45,0.02,-16.779,,,-510720000.0,14.115,,3.3373800000000005,2384156928.0,35745000.0,0.09969,4.365,hold,,0.026260000000000002,4.479,1.0,1.5,1141400064.0,0.62563,1.0,-0.03,,38.995,0.17614001,58576872.0,3.0,2.0,3.6489999999999996,131259000.0,,0.5,
3829,0.6,0.4,-0.19999999999999996,3829,972,CMP,"Compass Minerals International, Inc.",Basic Materials,Industrial Metals & Minerals,USA,2.23B,13.79,15.05,4.41,1.96,3.11,28.81,-,4.36%,58.10%,4.79,2.10%,40.41%,1.50%,3.13%,0.60%,66.50%,53.20%,33.79M,33.51M,0.50%,0.00%,94.60%,0.25%,17.60%,13.77,8.20%,23.30%,6.90%,1.90,1.20,1.67,1.85,26.30%,15.30%,14.20%,-1.49%,-2.73%,-19.28%,-6.82%,-7.95%,-14.95%,0.52,1.17,1.47%,1.68%,-2.74%,-6.08%,-9.95%,-17.12%,1.07%,-21.05%,1.07%,34.08,-1.93%,0.37%,2.90,428.37K,0.95,66.00,-1.57%,"408,201",May 03/a,72.29,,3511950848.0,12.765999999999998,3.0860000000000003,5.2,6256140.0,0.14297,33796800.0,0.946,4.79,4.32,21.223000000000003,0.6709999999999999,0.00939,161900000.0,15.277776999999999,3.1098337000000003,0.5412520000000001,1324999936.0,167300000.0,0.16510999,1.922,hold,,0.05741,2.29,70.0,84.0,1138000000.0,0.27055999999999997,71.0,0.532,0.669,33.693000000000005,0.24174,-96675000.0,2.9,7.0,1.071,77400000.0,0.23983000000000002,63.0,184.77200000000002
3827,0.6,0.4,-0.19999999999999996,3827,974,CMRE,Costamare Inc.,Services,Shipping,Greece,616.84M,8.25,8.55,-,1.32,0.51,3.74,2.72,5.93%,95.50%,0.82,-53.20%,-8.69%,-11.60%,-9.31%,4.10%,-145.40%,-10.00%,91.52M,36.46M,77.90%,0.00%,17.60%,-0.74%,2.57%,1.06,2.40%,6.00%,6.70%,0.70,0.70,1.11,1.32,76.30%,35.50%,13.00%,2.74%,3.29%,13.78%,-2.09%,-26.72%,24.13%,2.08,0.30,5.43%,4.27%,2.40%,6.28%,-2.81%,-4.50%,17.70%,-30.51%,34.87%,54.43,-3.71%,0.29%,2.60,887.25K,1.13,6.74,-3.44%,"1,000,397",Apr 27/a,6.57,,1865120640.0,6.037999999999999,3.984,-0.34,1460930.0,0.17451,91439400.0,,0.785,0.78,11.882,,,60639000.0,8.641026,0.5672444999999999,2.72943,1430176000.0,226559008.0,0.4443,0.7490000000000001,hold,342000000.0,0.050089999999999996,1.8030000000000002,6.0,9.0,468188992.0,0.7311300000000001,6.57,-0.099,,6.061,0.65972,200307488.0,2.6,7.0,0.616,164898000.0,0.08018,5.0,133.111
3823,0.6,0.4,-0.19999999999999996,3823,978,CMTL,Comtech Telecommunications Corp.,Technology,Communication Equipment,USA,324.75M,-,31.13,-,0.59,0.70,5.15,-,2.86%,-,-0.57,-132.20%,-25.99%,-17.10%,17.00%,-7.70%,83.80%,97.70%,23.18M,22.73M,4.69%,0.00%,85.40%,-0.37%,4.11%,2.85,-0.80%,-1.70%,0.00%,1.80,1.30,0.50,0.53,39.70%,1.10%,-1.40%,-0.57%,-3.38%,30.23%,35.00%,-38.57%,20.19%,1.84,0.45,2.92%,3.14%,1.10%,5.36%,16.72%,-7.43%,29.51%,-39.92%,49.60%,56.18,-1.48%,0.00%,2.20,328.55K,0.44,14.01,-1.48%,"144,706",Mar 08/a,17.25,,517595008.0,10.254000000000001,0.9390000000000001,1.37,1151050.0,-0.0137,23553200.0,0.82699996,-0.375,0.45,19.805,1.66,0.0469,-7557000.0,31.133335,0.7073971,2.1505900000000002,248875008.0,16942000.0,0.024300002,1.776,buy,,0.012440000000000001,2.681,18.0,20.0,551377984.0,0.39701998,17.25,0.977,0.867,26.784000000000002,0.09155,17533750.0,2.2,6.0,1.203,63144000.0,-0.017490000000000002,12.5,53.354
3818,0.6,0.4,-0.19999999999999996,3818,983,CNCE,"CONCERT PHARMACEUTICALS, INC.",Healthcare,Biotechnology,USA,353.42M,-,-,-,1767.12,4.13,3.71,-,-,-,-2.28,-310.10%,-,-15.60%,-,-61.10%,-,-99.80%,22.27M,19.57M,0.40%,-19.89%,74.80%,14.22%,2.06%,0.93,-43.30%,-49.90%,-59.80%,17.50,17.50,0.00,0.00,-,-,-,1.08%,-8.64%,72.31%,87.59%,10.90%,54.23%,-,0.74,3.56%,4.41%,-2.32%,6.28%,42.44%,-16.97%,75.55%,-16.97%,123.21%,54.75,-0.69%,-0.06%,-,433.09K,0.19,15.87,-0.75%,"81,410",Jun 05/b,-,,254380016.0,,1461.954,,950400.0,0.0,22329000.0,0.565,-2.281,-1.12,3.835,,0.28888,-50720000.0,,4.1382008,1.5333700000000001,0.0,-45343000.0,-294.06323,17.546,buy,,-0.2586,4.308,24.5,31.0,174000.0,0.0,24.5,-0.998,,0.008,0.0,-27472376.0,1.8,4.0,17.303,96185000.0,-0.46912998,18.0,
3806,0.6,0.4,-0.19999999999999996,3806,995,CNOB,"ConnectOne Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,696.19M,21.74,11.76,1.09,4.32,1.30,3.10,18.37,1.35%,29.10%,1.02,-26.00%,16.54%,4.60%,20.00%,25.40%,-122.20%,11.60%,31.36M,29.79M,6.60%,-0.71%,68.10%,-0.01%,2.86%,6.28,0.70%,6.20%,13.60%,-,-,0.10,0.10,-,56.70%,19.20%,-6.33%,-3.90%,-14.12%,20.65%,31.21%,-14.45%,0.97,0.72,3.52%,2.75%,-6.22%,-7.82%,2.68%,-15.19%,0.45%,-16.70%,47.12%,36.16,-3.90%,-0.43%,1.50,135.51K,1.12,22.20,-4.31%,"151,364",Apr 25,60.00,,1084035840.0,,10.694,,896052.0,0.30663002,31973400.0,0.601,1.01,1.86,16.676,,0.084,31060000.0,,1.3312545,0.604718,530814016.0,49712000.0,0.45990002,,strong_buy,,0.007359999999999999,6.327000000000001,60.0,60.0,101365000.0,0.0,60.0,-0.648,,3.3339999999999996,0.0,,1.5,2.0,,201470000.0,0.06165,60.0,
3797,0.6,0.4,-0.19999999999999996,3797,1004,CNXN,"PC Connection, Inc.",Services,Computers Wholesale,USA,752.13M,15.95,12.98,0.82,0.28,1.76,15.29,67.76,-,0.00%,1.80,2.30%,12.04%,36.60%,19.50%,5.10%,-4.00%,7.50%,26.17M,11.43M,3.90%,-,39.60%,0.21%,2.14%,4.82,7.50%,11.50%,11.10%,2.40,2.00,0.00,0.00,13.80%,3.00%,1.80%,1.52%,0.95%,3.01%,18.48%,16.95%,2.31%,1.44,0.82,1.94%,2.76%,-0.04%,1.96%,7.84%,-5.71%,8.41%,-5.71%,34.72%,52.22,-1.51%,-0.07%,2.00,50.66K,1.72,28.74,-1.58%,"87,220",Apr 20/a,32.00,,690037056.0,7.8260000000000005,0.247,0.78,202382.0,0.016649999,26761000.0,0.39900002,1.739,2.17,16.544,-0.18,0.57975,46480000.0,13.244239000000002,1.7371855999999999,1.00634,0.0,35542000.0,0.02769,2.6039999999999996,buy,,0.077470005,2.463,33.2,34.0,2790791936.0,0.13462000000000002,33.2,0.172,-0.18100000000000002,105.006,0.03159,18646000.0,2.0,2.0,2.105,65754996.0,0.11007,32.4,
3792,0.6,0.4,-0.19999999999999996,3792,1009,COE,China Online Education Group,Services,Education & Training Services,China,329.13M,-,1.83,-,5.42,-,3.50,-,-,-,-6.31,-122.20%,145.70%,-,-,-,-6.10%,131.80%,20.13M,-,-,-,-,-,-,1.50,-95.80%,370.90%,518.10%,0.80,0.80,-,-,64.80%,-,-,-5.16%,-13.22%,12.60%,-9.17%,-,5.14%,-,1.11,4.94%,6.28%,-11.30%,-0.89%,-6.05%,-26.88%,28.54%,-35.22%,31.33%,42.73,-4.61%,1.30%,2.00,65.78K,0.54,16.35,-3.37%,"35,551",Mar 22/b,21.51,,251308432.0,,4.138,,64278.0,-1.2307,20025700.0,,-6.607,1.29,-0.7190000000000001,,,-87658376.0,12.674419,,,0.0,,-1.2243700000000002,0.85,buy,271000000.0,-0.59992003,4.691,21.48,25.98,60726036.0,0.6481899999999999,21.48,1.318,,4.5760000000000005,-1.2066101,,2.0,2.0,0.7709999999999999,93934800.0,,16.99,
3788,0.6,0.4,-0.19999999999999996,3788,1013,COH,"Coach, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,11.05B,21.67,16.59,2.18,2.43,3.93,6.02,245.53,3.43%,73.80%,1.82,13.60%,10.57%,-10.80%,9.92%,1.60%,16.00%,3.80%,280.50M,279.95M,0.10%,-0.82%,90.20%,3.12%,3.40%,2.69,10.90%,18.80%,13.70%,3.90,3.20,0.21,0.21,68.60%,15.30%,11.20%,0.72%,-4.83%,11.71%,12.27%,-0.98%,13.49%,0.44,0.67,1.47%,1.57%,-1.21%,0.59%,5.12%,-5.54%,5.90%,-7.44%,17.71%,48.88,-1.13%,0.05%,2.20,3.54M,0.91,39.39,-1.08%,"3,224,359",Apr 25,43.11,,9730593792.0,10.825,2.14,1.88,10356600.0,0.112399995,280616000.0,0.9359999999999999,1.8219999999999998,2.37,10.017999999999999,0.174,0.00115,511100000.0,16.620255,3.9319227,0.44417700000000004,591600000.0,776700032.0,0.15289,3.867,buy,,0.09362000000000001,6.542000000000001,42.0,53.0,4546999808.0,0.68558997,42.95,0.038,0.16399999999999998,16.303,0.19769,411400000.0,2.2,28.0,3.008,1835900032.0,0.19005999999999998,32.0,21.045
3776,0.6,0.4,-0.19999999999999996,3776,1025,COOL,"PolarityTE, Inc.",Technology,Multimedia & Graphics Software,USA,53.12M,-,-,-,48.29,-,7.70,-,-,-,-3.38,-2.90%,-,-22.10%,15.00%,-58.50%,57.40%,-66.70%,4.66M,2.70M,25.50%,6.31%,4.20%,-,8.01%,1.27,-125.80%,246.00%,102.20%,3.20,-,-,-,79.40%,-,-,-5.39%,7.45%,206.45%,234.31%,123.53%,251.85%,0.76,1.43,10.41%,12.92%,-14.23%,17.47%,120.15%,-39.68%,135.54%,-39.68%,336.78%,48.31,-4.12%,0.17%,3.00,170.05K,0.23,11.40,-3.96%,"39,118",-,1.00,,37286952.0,,33.683,,135347.0,0.0,4086870.0,,-3.839,,-0.552,,,-9654000.0,,,0.784,0.0,-1729000.0,-8.9512205,3.22,hold,,-0.75664,1.882,1.0,1.0,1107000.0,0.79403996,1.0,-0.736,,0.44,0.0,359875.0,3.0,1.0,3.088,6902000.0,-1.5831399,1.0,
3774,0.6,0.4,-0.19999999999999996,3774,1027,COR,CoreSite Realty Corporation,Financial,REIT - Office,USA,3.33B,63.66,48.30,2.89,8.32,10.20,757.23,-,3.27%,136.10%,1.54,50.00%,18.62%,53.60%,22.00%,18.30%,37.50%,22.10%,34.05M,33.69M,1.20%,-21.08%,94.40%,-0.84%,8.69%,9.23,3.80%,15.80%,9.30%,-,-,2.15,2.15,69.70%,23.60%,12.60%,5.20%,10.82%,14.04%,28.33%,31.09%,24.42%,0.64,1.68,2.33%,1.67%,6.10%,9.41%,21.39%,0.22%,17.81%,0.22%,52.37%,73.97,-0.06%,0.63%,2.00,316.98K,1.57,97.85,0.57%,"498,877",Apr 27/b,94.00,,3795867904.0,18.724,9.481,2.59,2702660.0,0.14664000000000002,33675700.0,0.9440000000000001,1.54,2.03,9.594,0.486,0.02702,50371000.0,48.20197,10.199082,0.356821,690849984.0,170524992.0,0.23632999,0.615,buy,,0.045250002000000004,0.132,96.0,106.0,400352000.0,0.63977003,95.0,0.215,0.34600000000000003,12.399000000000001,0.50637,158395120.0,2.0,12.0,0.5770000000000001,4429000.0,0.13392,82.0,115.704
3772,0.6,0.4,-0.19999999999999996,3772,1029,CORI,"CORIUM INTERNATIONAL, INC.",Healthcare,Biotechnology,USA,132.05M,-,-,-,4.06,-,3.99,-,-,-,-1.69,-8.30%,13.10%,-,-,-,-9.60%,-6.70%,29.28M,29.05M,0.40%,0.00%,73.90%,9.13%,3.47%,6.25,-53.10%,-597.50%,-53.60%,4.60,4.40,-,-,17.90%,-91.90%,-,-0.44%,10.00%,16.54%,-9.26%,7.64%,11.08%,-,0.20,3.52%,4.98%,0.69%,12.21%,-1.73%,-7.78%,52.88%,-45.86%,68.84%,58.12,0.00%,-0.22%,1.40,161.16K,0.04,4.51,-0.22%,"5,809",May 15/a,11.00,,150322304.0,,4.632,,808295.0,-1.1626299999999998,29224800.0,0.71599996,-1.6880000000000002,-1.39,-0.27699999999999997,,0.00151,-37732000.0,,,1.0201200000000001,51009000.0,-26852000.0,-0.92043996,4.622,strong_buy,,-0.25089002,1.1320000000000001,10.0,14.0,32453998.0,0.17215,11.0,-0.075,,1.452,-0.8482799999999999,-16628500.0,1.4,5.0,4.224,33075000.0,-3.64226,8.0,
3769,0.6,0.4,-0.19999999999999996,3769,1032,COST,Costco Wholesale Corporation,Services,"Discount, Variety Stores",USA,77.88B,32.78,27.66,3.25,0.64,6.27,13.06,45.41,1.01%,32.20%,5.42,-0.70%,13.25%,10.10%,10.09%,6.00%,-5.50%,5.70%,438.71M,436.08M,0.40%,-12.75%,74.50%,-0.04%,1.69%,3.17,6.90%,19.90%,13.80%,0.90,0.40,0.23,0.41,13.30%,3.10%,2.00%,3.95%,6.03%,9.83%,18.26%,18.22%,11.17%,0.90,1.78,0.85%,0.88%,4.18%,4.18%,10.32%,-0.67%,8.18%,-0.67%,29.20%,71.45,-0.31%,0.35%,2.10,2.32M,1.02,177.52,0.04%,"2,360,609",Jun 01/a,183.50,,74064994304.0,14.665999999999999,0.611,3.15,8014920.0,0.01967,438940992.0,0.735,5.421,6.39,28.340999999999998,-0.057,0.007940000000000001,2384000000.0,27.780909,6.263717,0.9244899999999999,5072000000.0,4976000000.0,0.03088,0.9259999999999999,buy,,0.06877,13.59,185.0,200.0,121193996288.0,0.13340001,183.13,0.057,-0.055999999999999994,276.46299999999997,0.04167,2005124992.0,2.1,22.0,0.401,5965000192.0,0.20129,152.0,39.899
3758,0.6,0.4,-0.19999999999999996,3758,1043,CPB,Campbell Soup Company,Consumer Goods,Processed & Packaged Goods,USA,17.45B,35.92,17.98,7.63,2.20,11.99,56.46,59.75,2.43%,82.00%,1.60,-14.90%,4.57%,-4.30%,4.71%,2.20%,-61.50%,-1.40%,303.21M,179.27M,0.20%,148.39%,43.20%,-0.70%,4.06%,4.37,6.30%,31.80%,13.00%,0.80,0.40,1.56,2.37,36.10%,11.00%,6.30%,0.33%,0.57%,-7.48%,8.53%,-4.23%,-3.70%,0.43,0.70,1.10%,1.16%,1.16%,-0.65%,-0.64%,-9.35%,2.69%,-13.52%,10.73%,52.31,0.95%,-0.19%,3.40,1.67M,0.92,57.54,0.75%,"1,523,776",May 19/b,58.25,,20640143360.0,15.088,2.603,3.96,7807030.0,0.06267,304379008.0,0.43799999999999994,1.605,3.2,4.82,-0.619,0.39339,497000000.0,17.98125,11.937759,0.11722,3492999936.0,1376000000.0,0.13342,0.778,hold,,0.08451,1.015,59.5,63.0,7929999872.0,0.36216998,58.25,-0.013999999999999999,-0.612,25.789,0.17251,855750016.0,3.4,12.0,0.42,309000000.0,0.33099997,51.0,236.173
